output_id,blind_model,prompt_id,prompt_category,length_condition,iteration,timestamp,is_success,is_empty_response,is_truncated_400ish,char_count,word_count,sentence_count_alt,constraint_compliant_alt,sent_len_mean,sent_len_median,sent_len_std,sent_len_max,first_sentence_len,last_sentence_len,closer_is_longest,closer_is_shortest,very_short_sentence_share,very_long_sentence_share,paragraph_count,is_single_block,line_count_nonempty_alt,has_title_line,has_meta_preamble,preamble_text,em_dash_count,ellipsis_count,semicolon_count,colon_count,smart_quote_share,anaphora_max_repeats,anaphora_word,sentence_initial_top_word,sentence_initial_top_count,line_initial_top_word,line_initial_top_count,repeated_bigram_types,hedge_count,intensifier_count,closer_starts_with_pivot,closer_ends_with_ellipsis,closer_ends_with_question,closer_ends_with_exclaim,ending_pivot_present,response,blank_line_separated,comma_count,en_dash_count,exclaim_count,hyphen_count,model_hidden,parenthetical_count,provider_hidden,question_count,smart_quote_double_count,smart_quote_single_count,straight_quote_double_count,straight_quote_single_count
4810d9a70f2f,M3,story_lt10,story,lt10,8,2026-05-07T18:08:42.831878+00:00,True,False,False,656,110,7,yes,15.7143,11,9.3401,35,20,35,True,False,0.0,0.1429,4,False,4,True,False,**The Lighthouse Keeper's Letter**,1,0,0,1,0.0,2,the,the,2,the,1,1,0,0,False,False,False,False,True,"**The Lighthouse Keeper's Letter**

Every evening, old Magnus lit the lamp and wrote a letter to his late wife, Elsa. He sealed each one in a bottle and cast it into the churning sea below. For thirty years, the tide carried his grief away without reply.

One stormy night, a bottle washed back against the rocks. Trembling, Magnus uncorked it and unfolded the damp paper inside. The handwriting was unmistakably hers: *""I've read every one. Keep the light burning, my love.""*

He never knew that his granddaughter, sailing distant waters, had been collecting his bottles for years—and had finally learned to forge the only handwriting that could mend him.",True,8,0,0,0,hidden,0,hidden,0,0,0,2,2
e48b42c8ec8f,M3,story_lt10,story,lt10,9,2026-05-07T18:08:49.222821+00:00,True,False,False,669,120,8,yes,15,14.5,5.8064,25,25,5,False,True,0.0,0.0,4,False,4,True,False,**The Lighthouse Keeper's Letter**,0,0,0,1,0.0,2,the,the,2,the,1,3,0,0,False,False,False,False,True,"**The Lighthouse Keeper's Letter**

For forty years, Edmund tended the lighthouse alone, writing nightly letters to a wife who had died on their wedding day. He sealed each one in a bottle and cast it into the churning sea below. The villagers whispered he was mad, but they never stopped him.

On the morning of his eightieth birthday, Edmund did not climb the spiral stairs. They found him peaceful in his cot, a final letter unsealed on the table.

That same dawn, a bottle washed ashore at his feet, its glass worn smooth by decades of tide. Inside was a single page in handwriting he knew better than his own: *I've been reading every one. Come home now, my love.*",True,8,0,0,0,hidden,0,hidden,0,0,0,0,2
c4bbc7417699,M3,story_lt5,story,lt5,0,2026-05-07T18:07:04.353901+00:00,True,False,False,444,78,4,yes,19.5,18.5,4.0415,25,25,20,False,False,0.0,0.0,1,True,1,False,False,,0,0,0,1,0.0,1,the,the,1,the,1,2,0,0,False,False,False,False,False,"The lighthouse keeper had written letters to his late wife every night for thirty years, sealing them in bottles and casting them into the sea. On his final evening, frail and ready, he found a bottle washed up at the rocks below. Inside was a letter in her handwriting, dated tomorrow, simply reading: *""I've been catching them all. Come find me.""* He smiled, stepped into the waves, and the lighthouse went dark for the first time in decades.",False,7,0,0,0,hidden,0,hidden,0,0,0,2,1
5bf4b001b1d4,M3,story_lt5,story,lt5,1,2026-05-07T18:07:08.636461+00:00,True,False,False,457,83,4,yes,20.75,21.5,5.058,25,25,25,True,False,0.0,0.0,1,True,1,False,False,,1,0,0,1,0.0,1,he,the,1,the,1,1,0,0,False,False,False,False,True,"The lighthouse keeper had written letters to his late wife every night for thirty years, sealing them in bottles and casting them into the sea. One stormy morning, a bottle washed up at his door, its glass weathered and familiar. Inside was a letter in his own handwriting—but the ink was fresh, and the date was tomorrow. He read his future words: *""Tonight, I finally see you again.""* That evening, he lit the lamp one last time and walked into the waves.",False,6,0,0,0,hidden,0,hidden,0,0,0,2,0
fac3c3eb77e5,M3,story_lt5,story,lt5,2,2026-05-07T18:07:13.238882+00:00,True,False,False,399,73,3,yes,24.3333,23,9.0738,34,23,34,True,False,0.0,0.3333,1,True,1,False,False,,0,0,0,1,0.0,1,the,the,1,the,1,2,0,0,False,False,False,False,False,"The lighthouse keeper had written to the sea for forty years, sealing each letter in a bottle and casting it into the waves. On his final night, frail and alone, he found a bottle washed ashore at his door. Inside was every letter he had ever sent, bound together with kelp and a single line in unfamiliar handwriting: *""We read them all.""* He smiled, set down his lantern, and walked into the tide.",False,6,0,0,0,hidden,0,hidden,0,0,0,2,0
c8c7e1593f78,M3,story_lt5,story,lt5,3,2026-05-07T18:07:17.449514+00:00,True,False,False,339,62,5,no,12.4,14,7.3007,23,23,5,False,True,0.0,0.0,1,True,1,False,False,,0,0,0,0,0.0,2,the,the,2,the,1,0,0,0,False,False,False,False,False,"The lighthouse keeper had written letters to the sea for forty years, sealing each in a bottle and casting it into the waves. On his final night, frail and alone, he heard a knock at the door. There stood a woman, soaked and smiling, holding every bottle he had ever sent. ""I'm sorry I'm late,"" she whispered. ""The current was against me.""",False,6,0,0,0,hidden,0,hidden,0,0,0,4,2
8c3b64c2946f,M3,story_lt5,story,lt5,4,2026-05-07T18:07:21.625303+00:00,True,False,False,431,76,5,no,15.2,19,8.7006,25,20,6,False,True,0.0,0.0,1,True,1,False,False,,0,0,0,1,0.0,1,it,the,1,the,1,1,1,0,False,False,False,False,True,"The lighthouse keeper had polished the lamp every night for forty years, though ships no longer passed his rocky shore. On the evening he finally decided to let the light go dark, a small wooden boat appeared on the horizon, drifting without sail or oar. Inside lay a letter addressed to him, written in his late wife's handwriting, dated the day after her funeral. It read only: *""Keep it burning. I'm still finding my way home.""*",False,5,0,0,0,hidden,0,hidden,0,0,0,2,2
f2fd83b9b1f1,M3,story_lt5,story,lt5,5,2026-05-07T18:07:26.031213+00:00,True,False,False,367,64,3,yes,21.3333,23,3.7859,24,24,23,False,False,0.0,0.0,1,True,1,False,False,,0,0,0,1,0.0,1,the,the,1,the,1,0,0,1,False,False,False,False,False,"The lighthouse keeper had written letters to the sea every night for forty years, sealing them in bottles and casting them into the waves. On his last evening, frail and alone, he found a single bottle washed ashore at his feet. Inside was his very first letter, returned at last, with a new line added in unfamiliar handwriting: *""Thank you for keeping me company.""*",False,5,0,0,0,hidden,0,hidden,0,0,0,2,0
f25883088b4c,M3,story_lt5,story,lt5,6,2026-05-07T18:07:29.589324+00:00,True,False,False,426,76,4,yes,19,18.5,3.7417,24,24,15,False,True,0.0,0.0,1,True,1,False,False,,0,0,0,1,0.0,1,the,the,1,the,1,1,0,1,False,False,False,False,True,"The lighthouse keeper had written letters to the sea every night for forty years, sealing them in bottles and casting them into the waves. On his last evening, frail and alone, he found a single bottle washed up on the rocks below. Inside was his very first letter, the ink faded but legible, answered in a different hand: *""I've been listening. Thank you.""* He smiled, tucked the note into his coat, and walked into the tide.",False,7,0,0,0,hidden,0,hidden,0,0,0,2,1
4c9fc3752205,M3,story_lt5,story,lt5,7,2026-05-07T18:07:33.857041+00:00,True,False,False,378,67,4,yes,16.75,16.5,2.7538,20,15,14,False,True,0.0,0.0,1,True,1,False,False,,0,0,0,0,0.0,2,she,she,2,the,1,0,0,0,False,False,False,False,True,"The lighthouse keeper had never believed in ghosts, until the night the lamp lit itself. She climbed the spiral stairs, heart pounding, and found a small boy made of mist staring out at the storm. ""My father's ship is coming,"" he whispered, ""and I've been waiting a hundred years to guide him home."" She sat beside him in silence, and together they watched the waves until dawn.",False,6,0,0,0,hidden,0,hidden,0,0,0,4,2
3baca88ffbb1,M3,story_lt5,story,lt5,8,2026-05-07T18:07:37.874982+00:00,True,False,False,278,52,3,yes,17.3333,14,6.6583,25,14,25,True,False,0.0,0.0,1,True,1,False,False,,0,0,0,1,0.0,1,the,the,1,the,1,0,0,0,False,False,False,False,False,"The lighthouse keeper had waited forty years for the sea to return his brother. Every night, he lit the lamp and set two plates at the table. On the morning of his last breath, a bottle washed ashore with a note in familiar handwriting: *I've been lighting a lamp for you, too.*",False,3,0,0,0,hidden,0,hidden,0,0,0,0,1
f1dbfe0511d1,M3,story_lt5,story,lt5,9,2026-05-07T18:07:42.060941+00:00,True,False,False,321,59,3,yes,19.6667,19,3.0551,23,17,23,True,False,0.0,0.0,1,True,1,False,False,,0,0,0,1,0.0,2,the,the,2,the,1,0,0,0,False,False,False,False,False,"The lighthouse keeper had tended the lamp for forty years, never once meeting the sailors he saved. On his final night, a storm drove a small boat to his rocks, and he rushed down to help. The young woman he pulled from the waves looked at him and smiled: ""Grandfather, Mother always said your light would bring me home.""",False,4,0,0,0,hidden,0,hidden,0,0,0,2,0
55435b3301c3,M3,story_open,story,open,0,2026-05-07T18:08:55.189718+00:00,True,False,True,1207,217,15,not_applicable,14.4667,13,9.4254,35,15,26,False,False,0.0667,0.2,7,False,7,True,False,# The Lighthouse Keeper's Last Letter,1,0,0,0,0.0,7,the,the,7,the,2,7,2,0,False,False,False,False,True,"# The Lighthouse Keeper's Last Letter

Eldon had tended the Marrow Point lighthouse for forty-three years. He knew the moods of the sea the way a husband knows his wife — her sighs, her rages, the long quiet hours before dawn when she seemed almost gentle.

The letter came on a Tuesday, carried up the cliff path by a young man in a pressed grey coat.

""Automation,"" the man said, not unkindly. ""The light will be managed remotely now. You have until the end of the month.""

Eldon nodded. He had expected it for years, the way one expects rain in November.

That night, he climbed the spiral stairs as he had climbed them ten thousand times before. The lamp blazed to life under his hands. Below, the sea muttered against the rocks.

He thought of all the ships he had guided home. The fishing boat in '78, lost in fog so thick he'd had to ring the bell himself, hour after hour, until the captain swore later he'd followed the sound like a child following his mother's voice. The young couple in the sailboat who'd sent him a Christmas card every year since. The freighter whose captain he'd never met but whose widow had written, after the man finally retired, to thank him for all the nights her husband",True,13,0,0,1,hidden,0,hidden,0,0,0,4,7
bfb3d84947b7,M3,story_open,story,open,1,2026-05-07T18:09:04.735285+00:00,True,False,True,1175,216,16,not_applicable,13.5,11.0,7.2388,30,27,10,False,False,0.0625,0.125,10,False,10,True,False,# The Lighthouse Keeper's Letter,0,0,0,0,0.0,3,he,he,3,the,1,11,2,0,False,False,False,False,True,"# The Lighthouse Keeper's Letter

Old Tomás had kept the lighthouse on Pillar Rock for forty-three years, and in all that time, he had never once received a letter.

So when the supply boat captain handed him a cream-colored envelope one foggy Tuesday in October, Tomás simply stared at it, as though it might be a trick of the mist.

""It's for you, all right,"" the captain said, grinning through his beard. ""Came all the way from Lisbon.""

Tomás took the letter inside, set the kettle on, and laid the envelope on the kitchen table. He looked at it through his entire cup of tea. He looked at it while he polished the great lamp upstairs. He looked at it while the sun set and the beam began its slow, patient sweep across the dark water.

Finally, near midnight, he opened it.

*Dear Papa,* it began.

His hands began to tremble.

*I know you may not remember me. Mama said you never wanted children, and that's why she left. But she died last winter, and I found a photograph of you holding me when I was a baby. You were smiling. I thought you should know I became a teacher. I thought you should know I have a daughter now. Her name is Mira, and she loves the sea.*

*We",True,16,0,0,2,hidden,0,hidden,0,0,0,4,3
2899ea4fd5d3,M3,story_open,story,open,2,2026-05-07T18:09:14.167945+00:00,True,False,True,1173,207,14,not_applicable,14.7857,12.0,11.5171,35,27,15,False,False,0.2143,0.2857,13,False,13,True,False,# The Lighthouse Keeper's Letter,0,0,0,0,0.0,4,he,he,4,the,2,3,0,0,True,False,False,False,True,"# The Lighthouse Keeper's Letter

Old Tomás had kept the lighthouse on Punta Mira for forty-three years, and in all that time, he had never once received a letter.

Until Tuesday.

The mail boat captain handed it to him with a curious smile. ""Looks like someone finally remembered you, viejo.""

Tomás turned the envelope over in his weathered hands. No return address. Just his name in slanted, careful handwriting.

He waited until evening, when the lamp was lit and the beam was sweeping its patient arc across the black water, before he opened it.

*Dear Keeper,*

*You don't know me, but my grandfather did. He was a fisherman who got caught in the storm of November 1981. He told me, every year on his birthday until he died, about the light that wouldn't go out. He said you stood on the rocks waving a lantern when the main beam failed, and that's how he found his way home to the harbor.*

*He named my mother after that night. Esperanza. Hope.*

*I am writing because she had a daughter last week, and we named her Luz.*

*Light.*

*I thought you should know.*

Tomás read the letter three times. Then he folded it carefully and placed it in the tin box where he k",True,12,0,0,1,hidden,0,hidden,0,0,0,2,4
82b3d5dae71b,M3,story_open,story,open,3,2026-05-07T18:09:23.188298+00:00,True,False,True,1147,206,11,not_applicable,18.7273,16,9.5403,32,27,23,False,False,0.0909,0.3636,10,False,10,True,False,# The Lighthouse Keeper's Letter,1,0,0,0,0.0,2,i,i,2,magnus,2,7,3,0,False,False,False,False,True,"# The Lighthouse Keeper's Letter

Magnus had tended the lighthouse on Skerry Point for forty-two years, and in all that time, he had never once received a letter.

So when the supply boat captain handed him a cream-colored envelope on a gray Tuesday morning, Magnus simply stared at it as if it might be a trick of the salt air.

""For me?"" he asked.

""Your name's on it, ain't it?"" the captain grinned, then pushed off into the fog.

Magnus carried the envelope up the spiral stairs, past the brass instruments he polished each evening, to the small kitchen where his kettle whistled patient and alone. He set the letter on the table and looked at it through his tea, through his supper, through the long blue hour when the lamp first began its turning.

Finally, near midnight, he opened it.

*Dear Mr. Halvorsen,*

*You won't remember me. I was eight years old when my father's fishing boat ran aground in the storm of 1981. I remember climbing the rocks in the dark, my father bleeding, certain we would die. Then I saw your light. Not just the beam—I saw you, a small figure in the window, watching the sea as if you'd been waiting for us.*

*",True,16,0,0,2,hidden,0,hidden,2,0,0,4,6
8da84a8f8799,M3,story_open,story,open,4,2026-05-07T18:09:31.961043+00:00,True,False,True,1193,214,12,not_applicable,17.8333,16.0,13.4829,55,28,18,False,False,0.0,0.1667,8,False,8,True,False,# The Lighthouse Keeper's Letter,2,0,0,0,0.0,7,he,he,7,the,1,7,1,0,False,False,False,False,True,"# The Lighthouse Keeper's Letter

Old Henrik had tended the lighthouse on Skerry Point for forty-three years, and in all that time, he had never once received a letter.

So when the supply boat captain handed him a cream-colored envelope one foggy October morning, Henrik's weathered hands trembled.

""Came all the way from Lisbon,"" the captain said, raising an eyebrow.

Henrik knew no one in Lisbon. He knew almost no one anywhere, truth be told. He climbed the spiraling stairs to the lamp room, sat in his worn chair, and opened the letter with the small knife he used for gutting fish.

*Dear Sir,*

*You will not remember me, but forty years ago, on a stormy night in November, my father's fishing vessel was lost in waters near your light. He was the only survivor. He swam toward your beam for six hours, he told me, certain he would die. He said your light was the most beautiful thing he had ever seen.*

*He passed last month. Among his things, I found a journal in which he had written about that night every single year on its anniversary. He wondered often about the keeper of the light. He said he owed his life—and therefore mine, and my children's—to a stranger he never met.*",True,16,0,0,2,hidden,0,hidden,0,0,0,2,4
e59930f99b4a,M3,story_open,story,open,5,2026-05-07T18:09:41.752689+00:00,True,False,True,1197,221,15,not_applicable,14.7333,13,11.3167,33,33,4,False,False,0.3333,0.2,10,False,10,True,False,# The Lighthouse Keeper's Last Letter,2,0,0,1,0.0,5,i,i,5,the,3,7,0,0,False,False,False,False,True,"# The Lighthouse Keeper's Last Letter

Marta had tended the lighthouse on Brennan's Point for thirty-seven years, and in all that time, she had never received a letter—until the morning the storm broke.

The envelope was tucked beneath her door, dry despite the rain that had hammered the island all night. No postmark. No return address. Just her name in handwriting she hadn't seen since she was nineteen.

*Tomas.*

She held the envelope for a long while before opening it, watching the gulls wheel above the cliffs. Tomas, who had loved her in the summer of 1962. Tomas, who had promised to return on a ship that never came back.

The letter was short.

*Dearest Marta,*

*I owe you more apologies than there are stars, but I have only one page and one evening. I did not drown. I was afraid—of you, of the life you offered, of becoming the man you believed I could be. So I let everyone think the sea took me, and I built a smaller life somewhere else.*

*I have watched your light from a distance for fifty years. I never married. I never stopped being sorry.*

*I am dying now, and I wanted you to know: the light you kept burning was not only for ships. It was for me, too. I steered by it",True,13,0,0,1,hidden,0,hidden,0,0,0,0,3
